date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking
2026-07-04,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A7_UGC_H6_US_clean,89,6,4,0,0,,14833.333333,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,57880,7837,7437,53,0.676279,0.663519,7385.479137,39,1967,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H5_US_clean,57844,6949,6803,43,0.618794,0.51806,8324.075407,31,1907,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean,45990,6160,5697,36,0.584416,0.551948,7465.909091,22,1596,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A1_UGC_CL06_US_clean,29613,2498,1982,45,1.801441,1.801441,11854.683747,16,276,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean,4356,58,55,1,1.724138,1.724138,75103.448276,1,19,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A1_UGC_CL06_US_clean,6981,111,99,3,2.702703,2.702703,62891.891892,3,25,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean - Copy,4493,95,92,0,0,,47294.736842,,26,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A7_UGC_H5_US_clean,310,4,4,0,0,,77500,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A7_UGC_H6_US_clean,237,1,1,0,0,,237000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_Image,16208,248,220,8,3.225806,2.822581,65354.83871,3,51,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_Image,101394,584,526,112,19.178082,19.863014,173619.863014,20,86,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean - Copy,13568,230,218,10,4.347826,4.347826,58991.304348,,72,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A7_UGC_H4_US_clean,6,1,1,0,0,,6000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean,9542,234,213,3,1.282051,1.282051,40777.777778,,72,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A1_UGC_CL06_US_clean,9943,167,139,6,3.592814,3.592814,59538.922156,,40,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A7_UGC_H6_US_clean,2589,6,6,2,33.333333,33.333333,431500,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A7_UGC_H5_US_clean,4889,75,70,2,2.666667,2.666667,65186.666667,2,31,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean - Copy,Cardia_USExcludeCity_Auto_Roas_030726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,Cardia_US_Auto_Roas_030726_All_Creative_Image,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_Image,532592,18771,14827,443,2.360023,2.466571,28373.128762,109,189,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,38548,940,892,13,1.382979,1.382979,41008.510638,4,369,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,2476,66,65,0,0,,37515.151515,,20,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-04,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN - Copy,8011,298,278,7,2.348993,2.684564,26882.550336,6,52,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H1_EN_202606221143_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A3_UGC_H2_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_ Man_celebrating_World_Cup_goal_202606232334_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_EN_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_US_clean,0,0,0,0,,,,2,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ HealthGuard,377197,25306,21337,703,2.777997,3.058563,14905.437446,129,18,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_Image,257015,17100,15284,306,1.789474,1.888889,15030.116959,69,8,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A1_UGC_CL06_US_clean,20011,819,746,17,2.075702,2.075702,24433.455433,9,126,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean,22866,1244,1184,9,0.723473,0.482315,18381.028939,4,350,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A6_UGC_CL02_US_clean - Copy,32831,2281,2201,16,0.701447,0.657606,14393.248575,9,623,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_CAR_A7_UGC_H3_US_clean,2919,13,9,4,30.769231,30.769231,224538.461538,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All,Cardia_Global_Auto_Roas_020726_All_ CAR_A7_UGC_H6_US_clean,586,4,4,0,0,,146500,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A7_UGC_H4_US_clean,239,1,1,0,0,,239000,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All,Cardia_SEA_Auto_Roas_020726_All_CAR_A6_UGC_CL02_US_clean - Copy,130536,2094,1944,64,3.056351,3.295129,62338.108883,26,712,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A1_UGC_CL06_US_clean,25608,1412,1240,32,2.266289,2.266289,18135.977337,11,215,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A6_UGC_CL02_US_clean,42046,4546,4328,33,0.725913,0.637923,9249.010119,23,1222,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A7_UGC_H3_US_clean,1535,21,12,5,23.809524,23.809524,73095.238095,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_India_Auto_Roas_020726_Creative-US,Cardia_India_Auto_Roas_020726_Creative-USCAR_A7_UGC_H6_US_clean,21,1,1,0,0,,21000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative,Cardia_Africa_Auto_Roas_020726_All_Creative_CAR_A1_UGC_CL06_US_clean,46463,1270,1086,47,3.700787,3.779528,36585.03937,7,289,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A7_UGC_H6_US_clean,100,1,1,0,0,,100000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H5_US_clean,631,12,12,0,0,,52583.333333,,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A1_UGC_CL06_US_clean,26539,696,642,16,2.298851,2.298851,38130.747126,7,128,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H4_US_clean,33935,856,811,13,1.518692,1.518692,39643.691589,4,312,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative__CAR_A6_UGC_CL02_US_clean,469,6,6,0,0,,78166.666667,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A1_UGC_CL06_US_clean,3581,53,51,0,0,,67566.037736,,10,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative,Cardia_S-Africa_Auto_Roas_030726_All_Creative_CAR_A6_UGC_CL02_US_clean - Copy,947,12,11,0,0,,78916.666667,,6,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean,13831,253,242,14,5.533597,5.533597,54667.98419,4,93,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_All_Creative,Cardia_Africa_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,13889,277,265,17,6.137184,6.137184,50140.794224,3,108,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_Image,176293,4950,4588,182,3.676768,3.939394,35614.747475,41,39,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A7_UGC_H6_US_clean,31,3,2,0,0,,10333.333333,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean - Copy,18455,1978,1920,12,0.606673,0.455005,9330.131446,7,554,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-US_CAR_A7_UGC_H5_US_clean,24597,2386,2376,16,0.670578,0.670578,10308.885163,17,675,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A6_UGC_CL02_US_clean,12176,1338,1290,5,0.373692,0.373692,9100.149477,3,318,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_India_Auto_Roas_030726_All_Creative,Cardia_India_Auto_Roas_030726_Creative-US,Cardia_India_Auto_Roas_030726_Creative-USCAR_A1_UGC_CL06_US_clean,20301,1924,1639,24,1.247401,1.195426,10551.455301,6,162,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean,448,15,14,0,0,,29866.666667,,5,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A1_UGC_CL06_US_clean,10386,176,160,2,1.136364,1.136364,59011.363636,,37,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean - Copy,1294,35,35,1,2.857143,2.857143,36971.428571,1,11,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Malay_Auto_Roas_020726_All,Cardia_SEA-Malay_Auto_Roas_030726_All_CAR_A7_UGC_H5_US_clean,102,3,3,0,0,,34000,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_Image,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean - Copy,18371,111,108,16,14.414414,14.414414,165504.504505,6,22,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A6_UGC_CL02_US_clean,19636,182,165,18,9.89011,9.340659,107890.10989,5,47,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A1_UGC_CL06_US_clean,15969,173,155,11,6.358382,6.936416,92306.358382,2,51,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A7_UGC_H6_US_clean,1412,3,3,2,66.666667,66.666667,470666.666667,,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_SEA_Auto_Roas_030726_All,Cardia_SEA-Philip_Auto_Roas_020726_All,Cardia_SEA-Philip_Auto_Roas_030726_All_CAR_A7_UGC_H5_US_clean,5418,75,73,1,1.333333,1.333333,72240,,31,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-05,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN_Campaign2,Cardia_Global_Auto_Roas_030726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_030726_Creative_Image,208726,5912,5472,191,3.230717,3.264547,35305.480379,48,49,,UNKNOWN,UNKNOWN,UNKNOWN
