date,campaign_name,country,spend,impressions,clicks,installs
2026-06-28,Cardia_Global_Value_Roas_260626_All,KH,1162,152,6,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CM,653,21,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KY,0,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CF,66,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TD,2028,5,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CL,698,74,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CN,13,9,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CO,7936,147,8,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KM,90,7,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CK,0,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CR,1862,36,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CW,0,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CY,214,7,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CD,5137,24,4,
2026-06-28,Cardia_Global_Value_Roas_260626_All,DM,224,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,DO,413,53,2,
2026-06-28,Cardia_Global_Value_Roas_260626_All,EC,1109,51,4,
2026-06-28,Cardia_Global_Value_Roas_260626_All,EG,552,80,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SV,3238,69,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GQ,0,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,ET,6232,382,8,
2026-06-28,Cardia_Global_Value_Roas_260626_All,FM,17,8,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,FJ,1284,190,2,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PF,35,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GA,0,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GM,27,5,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GE,136,22,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GH,4086,104,6,1
2026-06-28,Cardia_Global_Value_Roas_260626_All,GL,0,2,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GD,56,11,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GU,744,8,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GT,3159,86,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GN,0,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,GY,6023,45,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,HT,75,11,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,HN,2253,40,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,HK,4420,124,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,ID,21482,864,34,
2026-06-28,Cardia_Global_Value_Roas_260626_All,IQ,975,140,7,
2026-06-28,Cardia_Global_Value_Roas_260626_All,IL,17669,73,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CI,1858,23,2,
2026-06-28,Cardia_Global_Value_Roas_260626_All,JM,456,47,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,JO,118,20,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KZ,261,9,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KE,30538,496,6,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KI,95,15,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KW,2208,141,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KG,4073,19,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,LA,419,38,4,
2026-06-28,Cardia_Global_Value_Roas_260626_All,LB,2478,46,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,LS,305,13,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,LR,45,12,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,LY,613,35,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MO,1640,7,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MG,42,53,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MW,657,84,2,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MY,34292,789,4,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MV,515,36,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,ML,6,1,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MH,22,4,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MQ,0,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MR,0,2,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MU,3367,102,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MX,23007,804,18,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MN,710,42,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MA,608,48,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MZ,1663,16,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,MM,2961,127,11,
2026-06-28,Cardia_Global_Value_Roas_260626_All,NA,137,32,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,NR,22,2,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,NP,5401,482,22,
2026-06-28,Cardia_Global_Value_Roas_260626_All,NC,75,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,NI,1603,46,4,
2026-06-28,Cardia_Global_Value_Roas_260626_All,NG,25004,1098,21,1
2026-06-28,Cardia_Global_Value_Roas_260626_All,MP,0,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,OM,673,52,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PK,9636,1407,26,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PW,0,3,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PS,408,15,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PA,3366,7,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PG,4128,119,4,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PY,35,7,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PE,8533,162,10,
2026-06-28,Cardia_Global_Value_Roas_260626_All,PH,68728,6321,58,1
2026-06-28,Cardia_Global_Value_Roas_260626_All,PR,2993,81,2,
2026-06-28,Cardia_Global_Value_Roas_260626_All,QA,357,52,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,CG,7,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,RW,55,15,2,
2026-06-28,Cardia_Global_Value_Roas_260626_All,KN,56,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,LC,18,5,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,VC,0,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,WS,4,7,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SA,3057,320,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SN,0,2,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SC,46,11,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SL,10,7,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SX,463,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SB,127,16,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SO,260,55,3,
2026-06-28,Cardia_Global_Value_Roas_260626_All,ZA,18771,800,12,1
2026-06-28,Cardia_Global_Value_Roas_260626_All,KR,2250,67,2,1
2026-06-28,Cardia_Global_Value_Roas_260626_All,SS,5,16,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,LK,3186,318,6,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SH,10,2,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SR,63,16,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SZ,15,15,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,SY,761,90,1,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TJ,445,20,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TZ,468,47,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TH,13026,213,6,
2026-06-28,Cardia_Global_Value_Roas_260626_All,BS,594,21,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TL,2,7,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TG,59,2,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TO,113,12,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TT,1143,57,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TN,897,64,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,TR,7972,38,4,1
2026-06-28,Cardia_Global_Value_Roas_260626_All,TV,44,4,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,UG,900,12,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,AE,5684,343,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,VI,0,1,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,US,730134,3981,51,3
2026-06-28,Cardia_Global_Value_Roas_260626_All,UY,684,23,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,UZ,280,117,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,VU,196,11,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,VE,4919,233,14,
2026-06-28,Cardia_Global_Value_Roas_260626_All,VN,15990,255,8,
2026-06-28,Cardia_Global_Value_Roas_260626_All,YE,100,8,0,
2026-06-28,Cardia_Global_Value_Roas_260626_All,ZM,1084,144,2,
2026-06-28,Cardia_Global_Value_Roas_260626_All,ZW,2662,108,7,1
2026-06-28,Cardia_Global_Value_Install_260626_All,AF,3522,797,3,
2026-06-28,Cardia_Global_Value_Install_260626_All,DZ,17196,1233,38,6
2026-06-28,Cardia_Global_Value_Install_260626_All,AS,13,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AO,708,76,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AI,25,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AG,30,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AR,52,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AM,29,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AW,130,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AZ,1095,3,2,1
2026-06-28,Cardia_Global_Value_Install_260626_All,BH,30,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,BD,30351,1978,40,9
2026-06-28,Cardia_Global_Value_Install_260626_All,BB,339,10,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,BZ,331,12,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,BJ,2284,49,5,
2026-06-28,Cardia_Global_Value_Install_260626_All,BT,1195,159,2,1
2026-06-28,Cardia_Global_Value_Install_260626_All,BO,8,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,BQ,62,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,BW,2145,132,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,BR,33,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,BN,73,1,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,BF,1245,96,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,BI,2918,178,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,KH,1346,42,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,CM,7705,188,16,2
2026-06-28,Cardia_Global_Value_Install_260626_All,CV,106,15,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,CF,440,19,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,TD,941,61,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,CN,14,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,KM,303,17,2,1
2026-06-28,Cardia_Global_Value_Install_260626_All,CK,53,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,CD,7376,250,18,4
2026-06-28,Cardia_Global_Value_Install_260626_All,DJ,43,4,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,DM,8,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,DO,144,4,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,EC,49,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,EG,3307,148,1,1
2026-06-28,Cardia_Global_Value_Install_260626_All,SV,108,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GQ,35,6,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,ER,97,8,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,ET,41411,2363,87,18
2026-06-28,Cardia_Global_Value_Install_260626_All,FM,9,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,FJ,2722,183,2,2
2026-06-28,Cardia_Global_Value_Install_260626_All,GF,7,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GA,514,12,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GM,1939,114,5,1
2026-06-28,Cardia_Global_Value_Install_260626_All,GH,5625,147,5,
2026-06-28,Cardia_Global_Value_Install_260626_All,GD,32,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GP,191,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GU,90,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GT,11,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GN,2272,331,6,1
2026-06-28,Cardia_Global_Value_Install_260626_All,GW,201,26,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,GY,2363,71,5,1
2026-06-28,Cardia_Global_Value_Install_260626_All,HT,508,47,3,
2026-06-28,Cardia_Global_Value_Install_260626_All,HN,98,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,ID,8917,193,10,3
2026-06-28,Cardia_Global_Value_Install_260626_All,IQ,5741,280,5,1
2026-06-28,Cardia_Global_Value_Install_260626_All,CI,4305,124,9,2
2026-06-28,Cardia_Global_Value_Install_260626_All,JM,945,10,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,JO,877,23,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,KE,6912,239,9,3
2026-06-28,Cardia_Global_Value_Install_260626_All,KI,46,8,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,KW,221,10,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,KG,11,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,LA,326,37,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,LB,3793,49,4,
2026-06-28,Cardia_Global_Value_Install_260626_All,LS,813,34,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,LR,5156,317,8,1
2026-06-28,Cardia_Global_Value_Install_260626_All,LY,6171,430,15,
2026-06-28,Cardia_Global_Value_Install_260626_All,MG,3470,210,9,1
2026-06-28,Cardia_Global_Value_Install_260626_All,MW,7741,443,7,1
2026-06-28,Cardia_Global_Value_Install_260626_All,MY,1754,24,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,MV,368,20,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,ML,725,55,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,MH,21,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,MR,1158,48,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,MU,1934,38,3,2
2026-06-28,Cardia_Global_Value_Install_260626_All,YT,21,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,MX,140,5,1,1
2026-06-28,Cardia_Global_Value_Install_260626_All,MN,394,21,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,MA,3605,237,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,MZ,1750,113,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,MM,3650,186,5,1
2026-06-28,Cardia_Global_Value_Install_260626_All,NA,473,27,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,NR,22,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,NP,15411,1629,28,7
2026-06-28,Cardia_Global_Value_Install_260626_All,NC,33,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,NI,289,8,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,NE,813,74,3,
2026-06-28,Cardia_Global_Value_Install_260626_All,NG,22849,795,14,5
2026-06-28,Cardia_Global_Value_Install_260626_All,OM,199,7,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,PK,91342,6624,99,25
2026-06-28,Cardia_Global_Value_Install_260626_All,PS,453,19,3,
2026-06-28,Cardia_Global_Value_Install_260626_All,PA,30,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,PG,3453,204,2,1
2026-06-28,Cardia_Global_Value_Install_260626_All,PH,10789,186,9,3
2026-06-28,Cardia_Global_Value_Install_260626_All,QA,126,7,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,CG,454,23,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,RW,706,52,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,KN,91,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,LC,628,14,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,VC,184,7,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,WS,55,7,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,ST,13,4,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,SA,1533,34,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,SN,1764,89,3,2
2026-06-28,Cardia_Global_Value_Install_260626_All,SC,137,11,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,SL,7180,301,6,1
2026-06-28,Cardia_Global_Value_Install_260626_All,SX,162,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,SB,1164,40,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,SO,8689,391,26,3
2026-06-28,Cardia_Global_Value_Install_260626_All,ZA,14669,182,7,4
2026-06-28,Cardia_Global_Value_Install_260626_All,SS,3075,209,5,1
2026-06-28,Cardia_Global_Value_Install_260626_All,LK,5986,285,5,2
2026-06-28,Cardia_Global_Value_Install_260626_All,SR,1791,66,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,SZ,1370,70,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,SY,3361,710,5,
2026-06-28,Cardia_Global_Value_Install_260626_All,TJ,33,6,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,TZ,1604,77,4,1
2026-06-28,Cardia_Global_Value_Install_260626_All,TH,263,5,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,TL,877,79,2,
2026-06-28,Cardia_Global_Value_Install_260626_All,TG,827,24,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,TO,114,3,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,TT,1976,38,5,2
2026-06-28,Cardia_Global_Value_Install_260626_All,TN,1694,92,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,TR,452,12,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,TM,33,3,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,TC,8,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,TV,63,8,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,UG,569,33,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,AE,577,10,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,UZ,166,8,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,VU,481,25,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,VE,1236,70,3,2
2026-06-28,Cardia_Global_Value_Install_260626_All,VN,60,11,0,
2026-06-28,Cardia_Global_Value_Install_260626_All,YE,1516,215,1,
2026-06-28,Cardia_Global_Value_Install_260626_All,ZM,7776,331,8,4
2026-06-28,Cardia_Global_Value_Install_260626_All,ZW,8186,216,15,4
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,AF,1143,98,5,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,DZ,4732,323,12,1
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,AO,839,23,2,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,AR,90,4,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,AM,34,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BD,11049,634,20,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BB,24,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BZ,97,5,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BJ,825,19,2,1
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BT,203,52,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BO,316,3,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BW,1356,54,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BR,197,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BF,140,8,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,BI,1141,49,3,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,KH,650,18,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,CM,3588,53,2,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,CV,151,8,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,CF,267,6,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,TD,157,8,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,CN,5,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,KM,77,2,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,CD,17634,158,21,4
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,DJ,2,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,DM,43,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,DO,70,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,EC,1,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,EG,1154,42,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,SV,242,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GQ,2,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,ET,10234,363,18,2
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,FJ,440,22,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GA,12,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GM,454,30,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GH,645,33,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GD,127,3,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GT,187,5,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GN,4118,72,16,1
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GW,108,9,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,GY,631,29,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,HT,307,16,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,ID,1870,52,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,IQ,2566,105,2,1
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,CI,3589,52,8,2
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,JM,74,2,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,JO,268,12,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,KZ,14,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,KE,2749,74,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,KI,54,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,KG,21,1,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,LA,1051,8,1,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,LB,748,12,2,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,LS,232,17,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,LR,1716,80,0,
2026-06-28,Cardia_Global_Value_Install_260626_Diabetes,LY,3822,122,10,
